station_id,recorded_at,voltage_kv,load_percent,temperature_c,quality,source,sequence_number
NG-001,2026-03-02T17:00:00Z,133.723,39.095,34.296,ok,demo-generator,165
NG-001,2026-03-02T17:15:00Z,133.530,38.324,33.590,ok,demo-generator,166
NG-001,2026-03-02T17:30:00Z,133.983,37.957,31.608,ok,demo-generator,167
NG-001,2026-03-02T17:45:00Z,134.108,34.383,31.470,ok,demo-generator,168
NG-001,2026-03-02T18:00:00Z,134.009,36.015,31.612,ok,demo-generator,169
NG-001,2026-03-02T18:15:00Z,133.631,35.925,30.589,ok,demo-generator,170
NG-001,2026-03-02T18:30:00Z,133.668,35.882,30.853,ok,demo-generator,171
NG-001,2026-03-02T18:45:00Z,134.412,33.299,30.151,ok,demo-generator,172
NG-001,2026-03-02T19:00:00Z,134.115,35.975,30.037,ok,demo-generator,173
NG-001,2026-03-02T19:15:00Z,134.288,36.211,29.673,ok,demo-generator,174
NG-001,2026-03-02T19:30:00Z,134.553,33.776,28.204,ok,demo-generator,175
NG-001,2026-03-02T19:45:00Z,134.237,37.037,28.905,ok,demo-generator,176
NG-001,2026-03-02T20:00:00Z,134.064,36.970,29.504,ok,demo-generator,177
NG-001,2026-03-02T20:15:00Z,134.012,36.195,28.402,ok,demo-generator,178
NG-001,2026-03-02T20:30:00Z,134.050,35.616,29.784,ok,demo-generator,179
NG-001,2026-03-02T20:45:00Z,134.280,36.762,28.438,ok,demo-generator,180
NG-001,2026-03-02T21:00:00Z,134.464,37.771,30.129,ok,demo-generator,181
NG-001,2026-03-02T21:15:00Z,134.294,38.309,29.010,ok,demo-generator,182
NG-001,2026-03-02T21:30:00Z,134.756,36.568,29.666,ok,demo-generator,183
NG-001,2026-03-02T21:45:00Z,134.133,38.863,29.633,ok,demo-generator,184
NG-001,2026-03-02T22:00:00Z,134.430,40.831,31.169,ok,demo-generator,185
NG-001,2026-03-02T22:15:00Z,134.299,39.714,31.076,ok,demo-generator,186
NG-001,2026-03-02T22:30:00Z,133.937,41.522,30.616,ok,demo-generator,187
NG-001,2026-03-02T22:45:00Z,134.485,39.494,30.446,ok,demo-generator,188
NG-001,2026-03-02T23:00:00Z,134.208,40.115,30.429,ok,demo-generator,189
NG-001,2026-03-02T23:15:00Z,134.525,40.518,32.311,ok,demo-generator,190
NG-001,2026-03-02T23:30:00Z,134.735,40.869,32.918,ok,demo-generator,191
NG-001,2026-03-02T23:45:00Z,134.929,41.612,32.127,ok,demo-generator,192
NG-002,2026-03-01T00:00:00Z,134.743,44.666,34.254,ok,demo-generator,1
NG-002,2026-03-01T00:15:00Z,134.680,43.399,33.937,ok,demo-generator,2
NG-002,2026-03-01T00:30:00Z,134.450,45.282,34.922,ok,demo-generator,3
NG-002,2026-03-01T00:45:00Z,134.968,42.440,34.188,ok,demo-generator,4
NG-002,2026-03-01T01:00:00Z,135.181,42.229,33.636,ok,demo-generator,5
NG-002,2026-03-01T01:15:00Z,135.115,40.738,34.791,ok,demo-generator,6
NG-002,2026-03-01T01:30:00Z,134.717,43.254,35.479,ok,demo-generator,7
NG-002,2026-03-01T01:45:00Z,135.568,41.152,34.365,ok,demo-generator,8
NG-002,2026-03-01T02:00:00Z,135.503,42.210,36.366,ok,demo-generator,9
NG-002,2026-03-01T02:15:00Z,135.138,42.059,36.730,ok,demo-generator,10
NG-002,2026-03-01T02:30:00Z,135.436,42.197,36.098,ok,demo-generator,11
NG-002,2026-03-01T02:45:00Z,135.244,39.755,36.961,ok,demo-generator,12
NG-002,2026-03-01T03:00:00Z,135.115,41.080,37.114,ok,demo-generator,13
NG-002,2026-03-01T03:15:00Z,135.829,39.780,38.747,ok,demo-generator,14
NG-002,2026-03-01T03:30:00Z,135.605,42.194,39.832,ok,demo-generator,15
NG-002,2026-03-01T03:45:00Z,135.475,40.577,37.984,ok,demo-generator,16
NG-002,2026-03-01T04:00:00Z,135.161,41.796,40.505,ok,demo-generator,17
NG-002,2026-03-01T04:15:00Z,135.378,44.137,40.233,ok,demo-generator,18
NG-002,2026-03-01T04:30:00Z,135.168,41.782,40.888,ok,demo-generator,19
NG-002,2026-03-01T04:45:00Z,135.334,43.627,41.737,ok,demo-generator,20
NG-002,2026-03-01T05:00:00Z,135.064,43.475,42.332,ok,demo-generator,21
NG-002,2026-03-01T05:15:00Z,134.752,47.366,42.706,ok,demo-generator,22
NG-002,2026-03-01T05:30:00Z,134.985,47.796,43.833,ok,demo-generator,23
NG-002,2026-03-01T05:45:00Z,134.441,49.601,45.170,ok,demo-generator,24
NG-002,2026-03-01T06:00:00Z,134.807,48.549,44.196,ok,demo-generator,25
NG-002,2026-03-01T06:15:00Z,134.242,49.179,46.681,ok,demo-generator,26
NG-002,2026-03-01T06:30:00Z,134.114,51.518,47.664,ok,demo-generator,27
NG-002,2026-03-01T06:45:00Z,134.335,52.232,47.934,ok,demo-generator,28
NG-002,2026-03-01T07:00:00Z,133.678,56.599,49.134,ok,demo-generator,29
NG-002,2026-03-01T07:15:00Z,133.459,57.976,48.569,ok,demo-generator,30
NG-002,2026-03-01T07:30:00Z,133.626,58.777,49.221,ok,demo-generator,31
NG-002,2026-03-01T07:45:00Z,133.311,60.270,51.099,ok,demo-generator,32
NG-002,2026-03-01T08:00:00Z,132.990,62.160,50.907,ok,demo-generator,33
NG-002,2026-03-01T08:15:00Z,132.645,62.967,51.187,ok,demo-generator,34
NG-002,2026-03-01T08:30:00Z,132.724,64.670,51.352,ok,demo-generator,35
NG-002,2026-03-01T08:45:00Z,132.118,65.148,52.726,ok,demo-generator,36
NG-002,2026-03-01T09:00:00Z,132.162,65.023,52.603,ok,demo-generator,37
NG-002,2026-03-01T09:15:00Z,132.135,66.882,53.378,ok,demo-generator,38
NG-002,2026-03-01T09:30:00Z,131.826,68.040,52.492,ok,demo-generator,39
NG-002,2026-03-01T09:45:00Z,131.737,67.762,53.608,ok,demo-generator,40
NG-002,2026-03-01T10:00:00Z,131.215,70.152,54.791,ok,demo-generator,41
NG-002,2026-03-01T10:15:00Z,131.493,67.834,52.754,ok,demo-generator,42
NG-002,2026-03-01T10:30:00Z,131.743,68.958,52.346,ok,demo-generator,43
NG-002,2026-03-01T10:45:00Z,131.612,69.635,53.295,ok,demo-generator,44
NG-002,2026-03-01T11:00:00Z,131.278,69.095,53.100,ok,demo-generator,45
NG-002,2026-03-01T11:15:00Z,131.444,68.317,52.834,ok,demo-generator,46
NG-002,2026-03-01T11:30:00Z,131.235,68.987,51.967,ok,demo-generator,47
NG-002,2026-03-01T11:45:00Z,131.627,67.501,52.437,ok,demo-generator,48
NG-002,2026-03-01T12:00:00Z,131.312,70.108,52.283,ok,demo-generator,49
NG-002,2026-03-01T12:15:00Z,130.758,68.473,51.326,ok,demo-generator,50
NG-002,2026-03-01T12:30:00Z,130.904,66.570,50.228,ok,demo-generator,51
NG-002,2026-03-01T12:45:00Z,131.052,68.220,50.721,ok,demo-generator,52
NG-002,2026-03-01T13:00:00Z,131.401,64.682,49.214,ok,demo-generator,53
NG-002,2026-03-01T13:15:00Z,131.025,63.972,47.137,ok,demo-generator,54
NG-002,2026-03-01T13:30:00Z,131.437,62.376,46.622,ok,demo-generator,55
NG-002,2026-03-01T13:45:00Z,131.576,61.985,46.710,ok,demo-generator,56
NG-002,2026-03-01T14:00:00Z,131.413,62.066,46.809,ok,demo-generator,57
NG-002,2026-03-01T14:15:00Z,131.484,59.053,44.897,ok,demo-generator,58
NG-002,2026-03-01T14:30:00Z,131.763,59.917,45.254,ok,demo-generator,59
NG-002,2026-03-01T14:45:00Z,131.828,57.755,42.672,ok,demo-generator,60
NG-002,2026-03-01T15:00:00Z,131.894,55.046,43.059,ok,demo-generator,61
NG-002,2026-03-01T15:15:00Z,132.408,53.893,41.461,ok,demo-generator,62
NG-002,2026-03-01T15:30:00Z,132.425,53.646,40.827,ok,demo-generator,63
NG-002,2026-03-01T15:45:00Z,131.765,53.717,39.490,ok,demo-generator,64
NG-002,2026-03-01T16:00:00Z,132.167,51.047,39.355,ok,demo-generator,65
NG-002,2026-03-01T16:15:00Z,132.110,51.202,38.633,ok,demo-generator,66
NG-002,2026-03-01T16:30:00Z,132.863,49.128,38.173,ok,demo-generator,67
NG-002,2026-03-01T16:45:00Z,132.732,50.352,37.462,ok,demo-generator,68
NG-002,2026-03-01T17:00:00Z,132.121,49.928,37.657,ok,demo-generator,69
NG-002,2026-03-01T17:15:00Z,132.446,49.862,36.176,ok,demo-generator,70
NG-002,2026-03-01T17:30:00Z,132.433,47.251,34.616,ok,demo-generator,71
NG-002,2026-03-01T17:45:00Z,132.632,49.334,36.085,ok,demo-generator,72
NG-002,2026-03-01T18:00:00Z,132.330,48.962,36.188,ok,demo-generator,73
NG-002,2026-03-01T18:15:00Z,133.339,45.664,34.169,ok,demo-generator,74
NG-002,2026-03-01T18:30:00Z,133.111,45.568,34.542,ok,demo-generator,75
NG-002,2026-03-01T18:45:00Z,132.738,47.312,34.049,ok,demo-generator,76
NG-002,2026-03-01T19:00:00Z,132.788,48.230,34.060,ok,demo-generator,77
NG-002,2026-03-01T19:15:00Z,133.002,48.141,34.590,ok,demo-generator,78
NG-002,2026-03-01T19:30:00Z,133.030,48.536,32.445,ok,demo-generator,79
NG-002,2026-03-01T19:45:00Z,132.958,46.251,33.244,ok,demo-generator,80
NG-002,2026-03-01T20:00:00Z,132.872,48.410,32.339,ok,demo-generator,81
NG-002,2026-03-01T20:15:00Z,133.101,46.441,32.653,ok,demo-generator,82
NG-002,2026-03-01T20:30:00Z,133.663,46.897,31.850,ok,demo-generator,83
NG-002,2026-03-01T20:45:00Z,133.647,47.458,33.437,ok,demo-generator,84
NG-002,2026-03-01T21:00:00Z,133.687,48.468,33.022,ok,demo-generator,85
NG-002,2026-03-01T21:15:00Z,133.554,48.953,32.409,ok,demo-generator,86
NG-002,2026-03-01T21:30:00Z,133.223,47.504,32.242,ok,demo-generator,87
NG-002,2026-03-01T21:45:00Z,133.567,48.011,32.894,ok,demo-generator,88
NG-002,2026-03-01T22:00:00Z,133.504,47.540,32.313,ok,demo-generator,89
NG-002,2026-03-01T22:15:00Z,133.809,45.108,31.197,ok,demo-generator,90
NG-002,2026-03-01T22:30:00Z,133.868,46.335,33.263,ok,demo-generator,91
NG-002,2026-03-01T22:45:00Z,133.911,44.677,32.586,ok,demo-generator,92
NG-002,2026-03-01T23:00:00Z,134.175,46.627,32.578,ok,demo-generator,93
NG-002,2026-03-01T23:15:00Z,134.521,45.032,33.423,ok,demo-generator,94
NG-002,2026-03-01T23:30:00Z,133.994,46.888,33.971,ok,demo-generator,95
NG-002,2026-03-01T23:45:00Z,134.281,44.201,33.873,ok,demo-generator,96
NG-002,2026-03-02T00:00:00Z,134.992,43.273,33.126,ok,demo-generator,97
NG-002,2026-03-02T00:15:00Z,134.740,45.156,34.980,ok,demo-generator,98
NG-002,2026-03-02T00:30:00Z,134.856,43.246,33.930,ok,demo-generator,99
NG-002,2026-03-02T00:45:00Z,134.727,43.273,34.328,ok,demo-generator,100
NG-002,2026-03-02T01:00:00Z,134.741,42.742,34.915,ok,demo-generator,101
NG-002,2026-03-02T01:15:00Z,135.254,41.178,33.592,ok,demo-generator,102
NG-002,2026-03-02T01:30:00Z,135.354,41.292,35.588,ok,demo-generator,103
NG-002,2026-03-02T01:45:00Z,135.362,40.727,35.384,ok,demo-generator,104
NG-002,2026-03-02T02:00:00Z,135.439,42.248,36.513,ok,demo-generator,105
NG-002,2026-03-02T02:15:00Z,135.313,42.747,35.986,ok,demo-generator,106
NG-002,2026-03-02T02:30:00Z,135.204,42.481,36.672,ok,demo-generator,107
NG-002,2026-03-02T02:45:00Z,135.596,40.503,36.751,ok,demo-generator,108
NG-002,2026-03-02T03:00:00Z,135.349,40.038,36.460,ok,demo-generator,109
NG-002,2026-03-02T03:15:00Z,135.386,39.523,38.220,ok,demo-generator,110
NG-002,2026-03-02T03:30:00Z,135.429,42.129,38.302,ok,demo-generator,111
NG-002,2026-03-02T03:45:00Z,135.369,42.168,39.160,ok,demo-generator,112
NG-002,2026-03-02T04:00:00Z,134.869,43.152,39.988,ok,demo-generator,113
NG-002,2026-03-02T04:15:00Z,135.096,43.701,40.093,ok,demo-generator,114
NG-002,2026-03-02T04:30:00Z,135.152,43.812,42.011,ok,demo-generator,115
NG-002,2026-03-02T04:45:00Z,135.374,44.345,41.321,ok,demo-generator,116
NG-002,2026-03-02T05:00:00Z,135.017,43.741,41.748,ok,demo-generator,117
NG-002,2026-03-02T05:15:00Z,134.819,47.302,44.409,ok,demo-generator,118
NG-002,2026-03-02T05:30:00Z,135.130,46.557,44.169,ok,demo-generator,119
NG-002,2026-03-02T05:45:00Z,134.849,47.851,43.996,ok,demo-generator,120
NG-002,2026-03-02T06:00:00Z,134.600,48.918,45.914,ok,demo-generator,121
NG-002,2026-03-02T06:15:00Z,134.282,51.045,47.250,ok,demo-generator,122
NG-002,2026-03-02T06:30:00Z,134.338,51.363,46.042,ok,demo-generator,123
NG-002,2026-03-02T06:45:00Z,134.186,54.535,46.948,ok,demo-generator,124
NG-002,2026-03-02T07:00:00Z,133.394,55.330,49.034,ok,demo-generator,125
NG-002,2026-03-02T07:15:00Z,133.410,54.782,48.980,ok,demo-generator,126
NG-002,2026-03-02T07:30:00Z,133.342,57.725,48.438,ok,demo-generator,127
NG-002,2026-03-02T07:45:00Z,133.163,58.498,50.865,ok,demo-generator,128
NG-002,2026-03-02T08:00:00Z,132.856,61.223,51.970,ok,demo-generator,129
NG-002,2026-03-02T08:15:00Z,132.926,62.505,52.015,ok,demo-generator,130
NG-002,2026-03-02T08:30:00Z,132.413,62.639,52.171,ok,demo-generator,131
NG-002,2026-03-02T08:45:00Z,132.666,64.365,51.058,ok,demo-generator,132
NG-002,2026-03-02T09:00:00Z,132.167,65.072,52.351,ok,demo-generator,133
NG-002,2026-03-02T09:15:00Z,132.322,67.036,52.577,ok,demo-generator,134
NG-002,2026-03-02T09:30:00Z,132.041,67.969,52.743,ok,demo-generator,135
NG-002,2026-03-02T09:45:00Z,131.902,67.884,53.266,ok,demo-generator,136
NG-002,2026-03-02T10:00:00Z,131.803,68.387,53.236,ok,demo-generator,137
NG-002,2026-03-02T10:15:00Z,131.332,68.711,54.026,ok,demo-generator,138
NG-002,2026-03-02T10:30:00Z,131.887,67.895,53.064,ok,demo-generator,139
NG-002,2026-03-02T10:45:00Z,131.505,69.920,52.298,ok,demo-generator,140
NG-002,2026-03-02T11:00:00Z,130.853,71.409,53.829,ok,demo-generator,141
NG-002,2026-03-02T11:15:00Z,131.032,69.635,52.695,ok,demo-generator,142
NG-002,2026-03-02T11:30:00Z,131.334,67.732,51.916,ok,demo-generator,143
NG-002,2026-03-02T11:45:00Z,130.771,70.336,52.655,ok,demo-generator,144
NG-002,2026-03-02T12:00:00Z,131.034,70.092,51.354,ok,demo-generator,145
NG-002,2026-03-02T12:15:00Z,131.071,69.103,51.268,ok,demo-generator,146
NG-002,2026-03-02T12:30:00Z,131.379,65.659,50.699,ok,demo-generator,147
NG-002,2026-03-02T12:45:00Z,130.975,66.578,49.887,ok,demo-generator,148
NG-002,2026-03-02T13:00:00Z,131.609,64.162,49.643,ok,demo-generator,149
NG-002,2026-03-02T13:15:00Z,131.336,65.794,47.619,ok,demo-generator,150
NG-002,2026-03-02T13:30:00Z,131.228,61.966,47.243,ok,demo-generator,151
NG-002,2026-03-02T13:45:00Z,131.201,64.149,47.129,ok,demo-generator,152
NG-002,2026-03-02T14:00:00Z,131.339,62.489,46.188,ok,demo-generator,153
NG-002,2026-03-02T14:15:00Z,131.745,60.573,44.650,ok,demo-generator,154
NG-002,2026-03-02T14:30:00Z,131.520,58.420,43.400,ok,demo-generator,155
NG-002,2026-03-02T14:45:00Z,131.651,57.752,44.040,ok,demo-generator,156
NG-002,2026-03-02T15:00:00Z,131.676,57.235,43.814,ok,demo-generator,157
NG-002,2026-03-02T15:15:00Z,131.914,54.507,41.300,ok,demo-generator,158
NG-002,2026-03-02T15:30:00Z,132.127,54.678,40.290,ok,demo-generator,159
NG-002,2026-03-02T15:45:00Z,132.146,53.090,40.615,ok,demo-generator,160
NG-002,2026-03-02T16:00:00Z,131.855,54.058,39.583,ok,demo-generator,161
NG-002,2026-03-02T16:15:00Z,132.389,51.244,38.170,ok,demo-generator,162
NG-002,2026-03-02T16:30:00Z,132.292,51.724,38.378,ok,demo-generator,163
NG-002,2026-03-02T16:45:00Z,132.547,49.378,37.432,ok,demo-generator,164
NG-002,2026-03-02T17:00:00Z,132.631,48.928,37.598,ok,demo-generator,165
NG-002,2026-03-02T17:15:00Z,132.750,49.471,35.493,ok,demo-generator,166
NG-002,2026-03-02T17:30:00Z,132.254,49.750,36.142,ok,demo-generator,167
NG-002,2026-03-02T17:45:00Z,132.839,48.950,36.121,ok,demo-generator,168
NG-002,2026-03-02T18:00:00Z,132.468,49.360,35.632,ok,demo-generator,169
NG-002,2026-03-02T18:15:00Z,132.744,48.235,34.010,ok,demo-generator,170
NG-002,2026-03-02T18:30:00Z,132.787,45.979,33.063,ok,demo-generator,171
NG-002,2026-03-02T18:45:00Z,132.672,47.371,34.568,ok,demo-generator,172
NG-002,2026-03-02T19:00:00Z,132.569,48.126,32.711,ok,demo-generator,173
NG-002,2026-03-02T19:15:00Z,133.001,48.081,32.535,ok,demo-generator,174
NG-002,2026-03-02T19:30:00Z,133.053,48.682,32.797,ok,demo-generator,175
NG-002,2026-03-02T19:45:00Z,132.865,47.925,33.703,ok,demo-generator,176
NG-002,2026-03-02T20:00:00Z,133.444,46.283,32.367,ok,demo-generator,177
NG-002,2026-03-02T20:15:00Z,133.459,46.043,33.248,ok,demo-generator,178
NG-002,2026-03-02T20:30:00Z,133.583,46.425,33.200,ok,demo-generator,179
NG-002,2026-03-02T20:45:00Z,133.122,47.895,32.005,ok,demo-generator,180
NG-002,2026-03-02T21:00:00Z,133.683,48.001,32.752,ok,demo-generator,181
NG-002,2026-03-02T21:15:00Z,133.427,46.581,32.416,ok,demo-generator,182
NG-002,2026-03-02T21:30:00Z,133.605,48.754,33.329,ok,demo-generator,183
NG-002,2026-03-02T21:45:00Z,133.671,46.111,32.209,ok,demo-generator,184
NG-002,2026-03-02T22:00:00Z,133.898,45.919,32.409,ok,demo-generator,185
NG-002,2026-03-02T22:15:00Z,133.570,46.577,31.883,ok,demo-generator,186
NG-002,2026-03-02T22:30:00Z,134.106,45.677,31.445,ok,demo-generator,187
NG-002,2026-03-02T22:45:00Z,134.089,48.094,33.265,ok,demo-generator,188
NG-002,2026-03-02T23:00:00Z,133.837,46.324,32.818,ok,demo-generator,189
NG-002,2026-03-02T23:15:00Z,134.281,45.545,33.764,ok,demo-generator,190
NG-002,2026-03-02T23:30:00Z,134.141,44.118,33.583,ok,demo-generator,191
NG-002,2026-03-02T23:45:00Z,134.103,46.852,34.396,ok,demo-generator,192
NG-003,2026-03-01T00:00:00Z,133.833,49.208,35.433,ok,demo-generator,1
NG-003,2026-03-01T00:15:00Z,134.197,46.555,34.536,ok,demo-generator,2
NG-003,2026-03-01T00:30:00Z,133.991,48.806,34.766,ok,demo-generator,3
NG-003,2026-03-01T00:45:00Z,134.874,45.973,35.441,ok,demo-generator,4
NG-003,2026-03-01T01:00:00Z,134.423,46.817,35.233,ok,demo-generator,5
NG-003,2026-03-01T01:15:00Z,134.896,46.459,36.866,ok,demo-generator,6
NG-003,2026-03-01T01:30:00Z,134.862,43.135,35.406,ok,demo-generator,7
NG-003,2026-03-01T01:45:00Z,135.276,42.800,35.180,ok,demo-generator,8
NG-003,2026-03-01T02:00:00Z,135.238,44.063,37.066,ok,demo-generator,9
NG-003,2026-03-01T02:15:00Z,134.857,43.572,37.332,ok,demo-generator,10
NG-003,2026-03-01T02:30:00Z,135.022,41.983,36.222,ok,demo-generator,11
NG-003,2026-03-01T02:45:00Z,135.116,44.599,38.617,ok,demo-generator,12
NG-003,2026-03-01T03:00:00Z,135.415,43.949,39.226,ok,demo-generator,13
NG-003,2026-03-01T03:15:00Z,134.817,44.431,39.971,ok,demo-generator,14
NG-003,2026-03-01T03:30:00Z,135.406,44.764,40.383,ok,demo-generator,15
NG-003,2026-03-01T03:45:00Z,134.868,44.291,39.315,ok,demo-generator,16
NG-003,2026-03-01T04:00:00Z,135.038,44.265,40.375,ok,demo-generator,17
NG-003,2026-03-01T04:15:00Z,134.968,45.860,41.642,ok,demo-generator,18
NG-003,2026-03-01T04:30:00Z,134.705,45.292,41.283,ok,demo-generator,19
NG-003,2026-03-01T04:45:00Z,134.501,47.392,43.740,ok,demo-generator,20
NG-003,2026-03-01T05:00:00Z,135.080,46.840,44.107,ok,demo-generator,21
NG-003,2026-03-01T05:15:00Z,134.445,48.160,44.206,ok,demo-generator,22
NG-003,2026-03-01T05:30:00Z,134.661,50.634,44.847,ok,demo-generator,23
NG-003,2026-03-01T05:45:00Z,134.837,48.702,43.927,ok,demo-generator,24
NG-003,2026-03-01T06:00:00Z,134.119,50.626,45.658,ok,demo-generator,25
NG-003,2026-03-01T06:15:00Z,133.948,52.467,47.247,ok,demo-generator,26
NG-003,2026-03-01T06:30:00Z,133.748,54.584,47.834,ok,demo-generator,27
NG-003,2026-03-01T06:45:00Z,133.798,54.333,48.632,ok,demo-generator,28
NG-003,2026-03-01T07:00:00Z,133.706,56.133,49.157,ok,demo-generator,29
NG-003,2026-03-01T07:15:00Z,133.252,56.808,48.677,ok,demo-generator,30
NG-003,2026-03-01T07:30:00Z,133.452,59.511,50.053,ok,demo-generator,31
NG-003,2026-03-01T07:45:00Z,132.644,60.745,50.097,ok,demo-generator,32
NG-003,2026-03-01T08:00:00Z,132.521,63.603,52.452,ok,demo-generator,33
NG-003,2026-03-01T08:15:00Z,132.328,63.619,52.259,ok,demo-generator,34
NG-003,2026-03-01T08:30:00Z,132.089,64.911,51.204,ok,demo-generator,35
NG-003,2026-03-01T08:45:00Z,131.846,67.498,53.346,ok,demo-generator,36
NG-003,2026-03-01T09:00:00Z,132.289,66.591,53.595,ok,demo-generator,37
NG-003,2026-03-01T09:15:00Z,131.695,69.916,53.374,ok,demo-generator,38
NG-003,2026-03-01T09:30:00Z,131.393,69.492,52.643,ok,demo-generator,39
NG-003,2026-03-01T09:45:00Z,131.625,70.215,53.777,ok,demo-generator,40
NG-003,2026-03-01T10:00:00Z,131.691,70.808,54.212,ok,demo-generator,41
NG-003,2026-03-01T10:15:00Z,131.122,73.916,54.637,ok,demo-generator,42
NG-003,2026-03-01T10:30:00Z,130.863,73.264,54.795,ok,demo-generator,43
NG-003,2026-03-01T10:45:00Z,130.762,74.036,54.014,ok,demo-generator,44
NG-003,2026-03-01T11:00:00Z,131.264,90.490,61.261,ok,demo-generator,45
NG-003,2026-03-01T11:15:00Z,131.091,90.641,60.788,ok,demo-generator,46
NG-003,2026-03-01T11:30:00Z,130.510,91.536,61.022,ok,demo-generator,47
NG-003,2026-03-01T11:45:00Z,130.951,90.458,59.154,ok,demo-generator,48
NG-003,2026-03-01T12:00:00Z,130.650,92.249,60.577,ok,demo-generator,49
NG-003,2026-03-01T12:15:00Z,130.906,90.249,58.434,ok,demo-generator,50
NG-003,2026-03-01T12:30:00Z,130.373,91.330,59.329,ok,demo-generator,51
NG-003,2026-03-01T12:45:00Z,130.454,89.674,57.955,ok,demo-generator,52
NG-003,2026-03-01T13:00:00Z,131.012,89.280,58.917,ok,demo-generator,53
NG-003,2026-03-01T13:15:00Z,130.675,88.643,57.730,ok,demo-generator,54
NG-003,2026-03-01T13:30:00Z,130.458,87.913,56.786,ok,demo-generator,55
NG-003,2026-03-01T13:45:00Z,130.893,88.102,57.157,ok,demo-generator,56
NG-003,2026-03-01T14:00:00Z,131.330,83.940,54.374,ok,demo-generator,57
NG-003,2026-03-01T14:15:00Z,130.795,84.584,54.567,ok,demo-generator,58
NG-003,2026-03-01T14:30:00Z,130.796,63.978,46.857,ok,demo-generator,59
NG-003,2026-03-01T14:45:00Z,130.852,64.530,46.076,ok,demo-generator,60
NG-003,2026-03-01T15:00:00Z,131.666,61.395,44.873,ok,demo-generator,61
NG-003,2026-03-01T15:15:00Z,130.753,63.736,44.944,ok,demo-generator,62
NG-003,2026-03-01T15:30:00Z,131.585,59.901,42.428,ok,demo-generator,63
NG-003,2026-03-01T15:45:00Z,131.438,59.027,42.097,ok,demo-generator,64
NG-003,2026-03-01T16:00:00Z,131.632,59.855,40.990,ok,demo-generator,65
NG-003,2026-03-01T16:15:00Z,131.801,58.515,40.664,ok,demo-generator,66
NG-003,2026-03-01T16:30:00Z,131.843,56.619,40.188,ok,demo-generator,67
NG-003,2026-03-01T16:45:00Z,131.719,56.320,39.761,ok,demo-generator,68
NG-003,2026-03-01T17:00:00Z,132.211,55.602,38.959,ok,demo-generator,69
NG-003,2026-03-01T17:15:00Z,131.867,56.018,39.198,ok,demo-generator,70
NG-003,2026-03-01T17:30:00Z,132.312,55.090,38.741,ok,demo-generator,71
NG-003,2026-03-01T17:45:00Z,132.132,57.740,38.477,ok,demo-generator,72
NG-003,2026-03-01T18:00:00Z,132.210,54.171,37.200,ok,demo-generator,73
NG-003,2026-03-01T18:15:00Z,132.063,55.236,37.391,ok,demo-generator,74
NG-003,2026-03-01T18:30:00Z,132.107,55.739,35.907,ok,demo-generator,75
NG-003,2026-03-01T18:45:00Z,132.220,53.866,36.213,ok,demo-generator,76
NG-003,2026-03-01T19:00:00Z,131.852,56.613,36.920,ok,demo-generator,77
NG-003,2026-03-01T19:15:00Z,132.396,55.970,35.351,ok,demo-generator,78
NG-003,2026-03-01T19:30:00Z,132.721,53.871,35.186,ok,demo-generator,79
NG-003,2026-03-01T19:45:00Z,132.301,56.064,34.562,ok,demo-generator,80
NG-003,2026-03-01T20:00:00Z,132.690,55.033,34.282,ok,demo-generator,81
NG-003,2026-03-01T20:15:00Z,132.088,56.833,34.825,ok,demo-generator,82
NG-003,2026-03-01T20:30:00Z,132.918,53.281,34.954,ok,demo-generator,83
NG-003,2026-03-01T20:45:00Z,132.547,54.393,34.509,ok,demo-generator,84
NG-003,2026-03-01T21:00:00Z,132.585,55.518,35.053,ok,demo-generator,85
NG-003,2026-03-01T21:15:00Z,132.975,55.673,35.527,ok,demo-generator,86
NG-003,2026-03-01T21:30:00Z,132.918,55.580,34.225,ok,demo-generator,87
NG-003,2026-03-01T21:45:00Z,133.272,52.714,34.974,ok,demo-generator,88
NG-003,2026-03-01T22:00:00Z,133.400,51.863,34.838,ok,demo-generator,89
